Label,GLRLM0,GLRLM1,GLRLM2,GLRLM3,GLRLM4,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
Unhealthy,1.907,443.231,1580.432,12905.144,28.088,38.84942085,29.21121884,33.53796654,42.55955679,0.237312623,0.493329713,0.411415836,0.138145327,0.026059747,0.051937428,0.031517155,0.023641731,2478.330759,1648.027008,1868.480051,2794.962604,0.000376204,0.000447213,0.000395459,0.000410045,0.019395968,0.021147412,0.019886148,0.020249573
Unhealthy,1.861,157.137,1270.92,15590.192,34.953,43.87516088,49.47922438,32.90797941,28.22160665,0.382434865,0.300489173,0.631469088,0.707695469,0.044287595,0.031806413,0.03793276,0.060799478,3913.53668,4462.782548,2280.005792,1880.573407,0.000397736,0.000405489,0.000405604,0.000465197,0.01994333,0.020136761,0.020139617,0.021568437
Unhealthy,1.753,618.094,2036.203,8598.41,21.915,14.4993565,16.22576177,17.26705277,19.66204986,0.721671903,0.601890524,0.570287181,0.50791361,0.099414331,0.106156875,0.079564192,0.06208638,413.1840412,525.0831025,541.9942085,649.4487535,0.000758204,0.000754867,0.000617827,0.000633052,0.027535512,0.02747484,0.024856123,0.025160529
Unhealthy,1.722,183.238,1384.05,12827.807,32.241,20.53153153,21.07894737,20.0019305,17.09903047,0.001251693,-0.033511728,0.03618634,0.255253238,0.052006085,0.041921307,0.048925688,0.062646823,681.5598456,688.0290859,632.9646075,496.9480609,0.000565237,0.000590609,0.000573105,0.000634011,0.023774715,0.024302448,0.023939608,0.025179583
Unhealthy,1.752,224.746,1442.598,12538.564,30.963,21.63449163,31.60457064,29.88738739,23.28462604,0.595133544,0.054908595,0.070764498,0.398070017,0.077439085,0.050437643,0.055028098,0.077403307,941.4504505,2074.851108,2003.017375,1283.193213,0.000640602,0.000549125,0.000528176,0.000640006,0.025310116,0.023433413,0.022982074,0.025298344
Unhealthy,1.709,299.208,1598.256,10714.769,27.882,29.3030888,29.51246537,31.11647362,27.43421053,0.29238199,0.290379006,0.250681249,0.388680607,0.036858512,0.033220982,0.038974544,0.043663897,1494.853925,1467.930748,1756.761261,1276.248615,0.000434384,0.000466157,0.000436247,0.000477187,0.020841872,0.021590661,0.020886528,0.021844613
Unhealthy,1.827,593.921,1815.211,10439.579,24.509,29.85842986,27.61703601,25.56692407,29.30470914,0.648140236,0.705642835,0.77063123,0.646796111,0.060069311,0.060138722,0.049328634,0.052815699,1739.920206,1415.734765,1142.135779,1725.933518,0.000487181,0.00053186,0.000476621,0.000488218,0.022072166,0.023062086,0.021831654,0.022095646
Unhealthy,1.568,629.288,2345.465,6019.566,18.993,13.52380952,16.11703601,14.77284427,11.08933518,0.682033896,0.557372864,0.670143295,0.793087926,0.091288353,0.080312385,0.081127717,0.102563503,376.9111969,527.5768698,411.3828829,235.9951524,0.000706857,0.000702832,0.000695262,0.000784601,0.02658678,0.026510976,0.026367827,0.028010732
Unhealthy,2.002,107.435,1076.445,20846.12,41.147,39.14929215,38.92520776,32.50707851,32.15927978,0.223346236,0.208991607,0.423896858,0.450319691,0.026363379,0.025433531,0.037312249,0.036603684,2452.944659,2472.626039,1743.612613,1715.476454,0.000378895,0.000408606,0.000398358,0.0004158,0.01946523,0.020214016,0.019958896,0.02039118
Unhealthy,1.848,689.575,1942.661,9854.056,22.963,24.63449163,28.28531856,24.94723295,25.5900277,0.439500927,0.298245892,0.433161274,0.416079332,0.056238094,0.049267098,0.045292586,0.056740658,1115.30888,1409.696676,1109.647362,1169.660665,0.00050333,0.000521069,0.000512026,0.000501406,0.02243502,0.022826939,0.022627994,0.0223921
Unhealthy,1.867,453.687,1647.084,11858.916,26.983,24.24903475,23.91412742,26.69240669,27.54916898,0.459723018,0.504485275,0.393877131,0.306614262,0.049840491,0.042576968,0.043401961,0.036760324,1007.945302,941.3047091,1240.8713,1295.957756,0.000437903,0.000476708,0.000430243,0.000463039,0.020926142,0.021833633,0.020742293,0.021518349
Unhealthy,1.897,223.149,1390.144,14571.34,32.041,30.69305019,41.22091413,45.22393822,40.98891967,0.611320995,0.326068585,0.239327741,0.355474817,0.049434754,0.03648331,0.019889044,0.032809558,1641.913127,2703.489612,3036.106821,2643.677285,0.000449912,0.000452249,0.000410573,0.0004393,0.021211132,0.021266139,0.020262608,0.020959482
Unhealthy,1.851,391.849,1672.155,11395.146,26.53,26.83204633,27.52977839,21.28764479,24.17867036,0.210953339,0.154401237,0.477422394,0.351265994,0.04781782,0.046396104,0.062525661,0.06039494,1330.408623,1463.436981,862.9826255,1130.891967,0.000498154,0.000521069,0.00058677,0.000553921,0.022319363,0.022826939,0.024223334,0.02353552
Unhealthy,1.882,860.093,2387.978,8080.803,18.658,14.08108108,14.09626039,13.4015444,12.85872576,0.099728093,0.060215169,0.118358664,0.136728383,0.084430637,0.084433017,0.079941008,0.080458473,345.6924067,346.1322715,323.6460746,307.934903,0.000884089,0.000969721,0.000976224,0.000954614,0.029733629,0.031140342,0.03124459,0.030896828
Unhealthy,1.835,319.374,1509.485,12628.761,29.354,41.11840412,38.02285319,34.68661519,41.02631579,0.340100686,0.401559311,0.536710463,0.333526726,0.024630538,0.03062922,0.036576307,0.030683034,2696.239382,2373.294321,1887.196268,2617.095568,0.000386142,0.000399494,0.000379723,0.00040405,0.019650491,0.019987354,0.019486492,0.020101005
Unhealthy,1.908,294.869,1486.059,13637.928,29.885,29.66023166,31.29155125,25.75032175,27.3531856,0.381158156,0.322194939,0.491526167,0.42514109,0.032940117,0.029922611,0.047239093,0.045133987,1523.790219,1632.213989,1160.306306,1388.646814,0.000407468,0.000442177,0.000424445,0.000446254,0.020185826,0.021028014,0.020602073,0.021124722
Unhealthy,1.906,487.588,1657.695,12320.807,26.784,40.29021879,35.85595568,34.40669241,41.47091413,0.145251214,0.269135865,0.381525688,0.112570322,0.029605316,0.032416213,0.02998515,0.0272093,2833.913127,2395.026316,1957.821107,2920.367036,0.000407053,0.000457045,0.000406846,0.000426831,0.020175567,0.0213786,0.020170435,0.020659881
Unhealthy,1.831,785.793,2087.299,8807.762,21.262,20.88288288,22.78254848,23.50836551,22.66204986,0.3202532,0.196139197,0.191054237,0.238134446,0.052621247,0.05025524,0.047632799,0.043392579,759.8352638,881.1828255,907.5920206,840.7091413,0.000516995,0.000527064,0.00050333,0.000551763,0.022737529,0.022957873,0.02243502,0.023489627
Unhealthy,1.727,575.408,1904.098,8842.351,23.286,23.37516088,24.45567867,25.59137709,23.66481994,0.165067771,0.038667352,0.050826018,0.18362752,0.050602201,0.037498762,0.036969674,0.050882377,926.0611326,1027.822715,1069.61583,873.6274238,0.000517202,0.00055416,0.000513475,0.000542171,0.022742081,0.023540614,0.022659996,0.023284563
Unhealthy,1.569,636.657,2161.198,6816.981,20.723,33.50965251,35.02354571,26.84749035,27.63227147,0.494981442,0.447274302,0.66558766,0.627657326,0.027879345,0.030902372,0.035206855,0.041040485,1850.509653,1953.051247,1149.215573,1301.478532,0.00037434,0.000399494,0.000390283,0.000414601,0.019347872,0.019987354,0.019755575,0.02036176
Unhealthy,1.874,255.528,1488.075,13109.558,29.77,25.50900901,23.77770083,23.04247104,25.14612188,0.003009518,0.123298936,0.1206858,0.03325301,0.041894033,0.0414965,0.048152149,0.035173894,1048.547619,902.781856,888.8635779,997.7319945,0.000483454,0.000524426,0.000492771,0.000510518,0.02198758,0.022900354,0.022198441,0.022594651
Unhealthy,1.781,298.357,1517.071,12088.173,29.439,20.18854569,31.36634349,30.08429858,27.93351801,0.56246952,-0.056376215,-0.000649724,0.109649835,0.049860648,0.035809634,0.037111001,0.045375637,671.3082368,1596.852493,1542.149936,1357.040166,0.000473722,0.00046232,0.000446806,0.000486059,0.021765167,0.021501627,0.021137796,0.022046755
Unhealthy,2.021,196.52,1220.942,18533.132,36.273,31.48519949,30.44806094,28.77541828,32.16204986,0.124241135,0.240068979,0.299627165,0.102243319,0.035045284,0.037069824,0.034270339,0.03686777,1733.288288,1519.018698,1401.596525,1827.328255,0.000423824,0.000439779,0.000422168,0.000447213,0.020586993,0.02097092,0.020546725,0.021147412
Unhealthy,1.755,556.609,1851.843,9523.664,24.055,30.76898327,24.05747922,32.92406692,39.04709141,0.317715053,0.525345322,0.183992219,-0.045660924,0.030822993,0.049107482,0.030150092,0.023990245,1524.246461,1089.672438,1846.315315,2401.292244,0.000429829,0.000479585,0.000424031,0.000463039,0.020732308,0.02189943,0.020592021,0.021518349
Unhealthy,1.892,241.545,1425.079,14057.572,31.165,26.65186615,26.15581717,28.53410553,33.76246537,0.289866112,0.372727237,0.244630766,-0.010275887,0.047672595,0.04083968,0.034098382,0.027354853,1288.735521,1162.74169,1426.656371,1912.003463,0.000438939,0.000460402,0.000440388,0.000445534,0.020950863,0.021456971,0.020985423,0.021107688
Unhealthy,1.841,629.427,1915.914,9932.643,23.305,28.28507079,33.47368421,35.51415701,38.02631579,0.409343695,0.249186688,0.149670045,0.03662844,0.041611515,0.032645033,0.033889447,0.023723459,1377.581081,1781.198061,2080.324968,2296.088643,0.00041078,0.000424193,0.000397322,0.000421315,0.020267717,0.020595945,0.019932945,0.02052597
Unhealthy,1.749,510.82,1807.428,9848.922,24.681,20.85778636,16.09556787,22.48906049,26.14127424,0.519334239,0.720467793,0.45145701,0.201221278,0.052815881,0.066580039,0.059932083,0.042880129,808.4047619,453.1191136,946.4350064,1269.393352,0.000565444,0.000665664,0.000576211,0.000571905,0.023779068,0.025800465,0.024004385,0.023914538
Unhealthy,1.778,489.671,1769.868,10116.184,25.074,18.10746461,19.07686981,17.53217503,14.52839335,0.416600512,0.355171324,0.485298326,0.572597461,0.10542512,0.119678056,0.152149265,0.157912231,790.488417,892.1627424,830.0984556,564.7610803,0.001268574,0.001527958,0.001611029,0.001621957,0.035617049,0.039089102,0.040137627,0.040273522
Unhealthy,1.752,644.282,1928.08,8944.537,23.05,27.06306306,21.56925208,21.23294723,30.46398892,0.389419259,0.590080778,0.582265116,0.228318577,0.039391793,0.046621947,0.05005707,0.043565351,1176.445302,794.0152355,792.6048906,1508.191136,0.000460679,0.000519391,0.000482418,0.00048558,0.021463424,0.022790142,0.021964026,0.022035876
Unhealthy,1.853,459.478,1769.986,10734.593,25.062,27.19047619,26.49376731,23.48906049,26.08933518,0.186879251,0.255693851,0.40334069,0.253304565,0.045048771,0.039320806,0.045724706,0.042552478,1549.383526,1337.578255,1010.487773,1320.069945,0.000485317,0.000487498,0.000488423,0.00049733,0.022029913,0.022079361,0.022100289,0.022300889
Unhealthy,1.82,586.478,1920.416,9742.6,23.277,23.71943372,29.34626039,32.58301158,32.43351801,0.630142662,0.473482114,0.304122367,0.288758804,0.048041209,0.037569995,0.030706091,0.04180006,1000.050193,1383.433518,1753.287001,1857.761773,0.00046689,0.000471912,0.000432313,0.000456085,0.021607636,0.021723528,0.020792142,0.021356155
Unhealthy,1.827,236.033,1461.172,12992.908,30.4,21.15701416,20.57132964,18.96074646,21.15789474,0.564567175,0.596031001,0.718720761,0.61176811,0.063241315,0.06551906,0.065019071,0.052108629,891.3063063,867.6461219,672.1550837,820.9072022,0.000521343,0.00055512,0.000545361,0.000565671,0.022832941,0.023560978,0.023352957,0.023783829
Unhealthy,1.829,193.129,1348.899,14335.744,32.986,25.12741313,26.74515235,22.47425997,22.23060942,0.348857686,0.259180034,0.408311579,0.450435917,0.041719538,0.043740206,0.054833553,0.054555398,1134.42471,1283.217452,1039.058559,915.5740997,0.000485938,0.000503085,0.000512854,0.000551523,0.022044007,0.02242955,0.022646286,0.023484522
Unhealthy,1.862,145.954,1236.296,16028.67,35.955,29.61583012,33.23407202,36.54954955,33.63296399,0.393013274,0.268134337,0.113009085,0.226799408,0.036669515,0.033218733,0.023306298,0.03003779,1429.913127,1720.481994,2107.94852,1791.789474,0.000404362,0.00041604,0.000398979,0.000425872,0.020108752,0.020397059,0.019974451,0.020636654
Unhealthy,1.898,389.476,1590.36,12711.404,27.998,26.91891892,33.14542936,33.59330759,33.40096953,0.375985068,-0.017487916,-0.042067337,0.028662702,0.043204762,0.033479227,0.035866248,0.032450536,1167.045045,1882.717452,1925.019305,1790.564404,0.000421754,0.000442417,0.000421961,0.0004393,0.020536645,0.021033715,0.020541686,0.020959482
Unhealthy,1.503,901.032,2772.529,4783.671,16.261,20.54568855,17.60387812,9.722651223,18.32271468,0.598882262,0.705751735,0.933381508,0.721839305,0.072408153,0.083732349,0.118939452,0.062873992,880.3513514,678.1523546,168.5617761,642.6177285,0.000631285,0.000765657,0.000809966,0.00066974,0.025125384,0.027670517,0.028459903,0.025879345
Unhealthy,1.664,805.064,2204.077,7299.459,20.345,30.17117117,46.00415512,43.35521236,40.49515235,0.487979737,-0.066588729,0.023861591,0.169976058,0.035348568,0.022292832,0.024822051,0.025519236,1501.597169,3215.325485,2953.890605,2495.554709,0.00040312,0.000409326,0.000391525,0.00040477,0.020077839,0.020231802,0.019786991,0.020118891
Unhealthy,1.771,597.847,1838.105,9808.72,24.227,25.98455598,28.18490305,29.06306306,28.94252078,0.541952985,0.436851056,0.353751719,0.3168308,0.057816209,0.066184377,0.06737236,0.0676028,1255.499356,1381.022853,1616.454311,1723.105956,0.000629629,0.000661588,0.000618655,0.000686046,0.0250924,0.025721344,0.024872777,0.026192487
Unhealthy,1.946,146.748,1193.733,17832.192,37.135,29.05212355,30.56232687,28.22200772,27.13019391,0.128507718,0.081210163,0.169270515,0.208955441,0.034195477,0.032521574,0.044964105,0.035995367,1537.430502,1651.049861,1438.48713,1431.314404,0.000448049,0.000470233,0.000475379,0.000478386,0.021167161,0.021684859,0.021803184,0.021872038
Unhealthy,1.815,263.715,1476.972,12795.611,30.119,45.26061776,50.92313019,48.21364221,46.85110803,0.397542284,0.29189018,0.360310374,0.394515361,0.029311881,0.023673339,0.019514498,0.022395505,3496.981338,4067.659972,3628.402831,3519.527008,0.00037082,0.000386306,0.000362124,0.000400453,0.019256696,0.019654662,0.019029566,0.020011334
Unhealthy,1.617,876.923,2354.386,6355.717,18.963,19.87387387,20.89542936,17.19176319,17.79709141,-0.034408091,-0.058171048,0.24070329,0.15206611,0.052764567,0.036780934,0.052958937,0.057982759,656.8069498,689.1225762,481.6357786,545.4813019,0.000594638,0.000611471,0.000625074,0.000638567,0.024385193,0.024727938,0.02500147,0.025269892
Unhealthy,1.814,430.057,1611.127,11653.086,27.574,32.5971686,29.05401662,27.58236808,33.62603878,0.158851615,0.283369191,0.369515876,0.134961436,0.028456319,0.047742204,0.048440107,0.033378852,1765.445302,1524.468144,1374.891248,1839.020776,0.000411609,0.000448892,0.00044308,0.000433785,0.020288137,0.021187062,0.021049456,0.020827498
Unhealthy,1.799,460.698,1714.263,10813.637,26.022,19.26705277,23.12742382,21.8005148,20.13296399,0.652376055,0.511012375,0.559438122,0.642281842,0.083215635,0.049784234,0.055345486,0.050983441,761.9851995,996.3822715,854.2638353,728.8545706,0.00056503,0.000503324,0.000481797,0.000515794,0.02377036,0.022434894,0.021949881,0.022711092
Unhealthy,1.696,674.175,2068.455,7862.24,21.47,35.04247104,32.94459834,28.16216216,31.29709141,0.413695862,0.459730397,0.621269193,0.519645962,0.0341459,0.036677636,0.043549652,0.033990724,2093.78121,1938.714681,1325.369369,1722.335873,0.000382208,0.000423953,0.000397529,0.000409805,0.019550138,0.020590123,0.019938138,0.020243651
Unhealthy,1.818,629.134,1902.401,9782.849,23.395,33.20978121,24.52216066,31.56113256,42.30955679,0.612507765,0.784214977,0.684622173,0.452268246,0.109419106,0.122037045,0.110712195,0.088513522,2268.123552,1351.278393,2048.482625,3359.161357,0.001639394,0.002067251,0.002066324,0.001314543,0.040489437,0.045467035,0.045456842,0.036256621
Unhealthy,1.818,287.979,1503.797,12589.81,29.646,23.52702703,20.16066482,26.09330759,28.37950139,0.453140958,0.594864106,0.285517079,0.209929964,0.055306226,0.059510324,0.045639675,0.050599769,1076.781853,726.0221607,1228.388031,1438.542936,0.000523207,0.000548166,0.00050892,0.000528503,0.02287371,0.023412938,0.022559264,0.022989187
Unhealthy,1.865,321.461,1479.191,13256.297,30.043,30.57850708,30.64058172,28.7007722,30.22922438,-0.014584959,-0.003773991,0.064719728,0.01330694,0.034883379,0.036281524,0.038003267,0.030547543,1452.505148,1436.41759,1311.055985,1422.273546,0.000431899,0.00046184,0.000448877,0.000465437,0.020782182,0.021490472,0.021186715,0.021573995
Unhealthy,1.886,399.343,1652.697,12029.122,26.93,23.97940798,29.91828255,32.13063063,30.13296399,0.440901742,0.130664367,0.0426095,0.165823579,0.103523598,0.064381702,0.05256043,0.054090199,1213.579151,1761.984765,1971.183398,1691.531856,0.000801684,0.00065847,0.00060851,0.000627297,0.028314028,0.025660675,0.024667991,0.025045902
Unhealthy,1.854,305.739,1519.696,12809.295,29.298,23.14285714,32.79501385,34.15508366,33.52977839,0.493695328,0.028096748,-0.059475738,0.019911497,0.04700687,0.032311493,0.031988189,0.03756177,905.6010296,1737.123269,1846.918275,1752.975762,0.000461093,0.000443137,0.000419476,0.000451529,0.021473068,0.021050809,0.02048112,0.021249219
Unhealthy,1.834,235.368,1439.882,13266.186,30.856,26.33268983,26.06509695,29.11583012,27.99030471,0.330300118,0.253099799,0.172612498,0.33543617,0.043086798,0.050218866,0.040660241,0.033670893,1236.400901,1330.853186,1463.572716,1173.083102,0.000444736,0.000499728,0.000449498,0.000483422,0.021088764,0.022354588,0.021201369,0.021986853
Unhealthy,1.848,320.764,1505.399,12886.394,29.507,28.71171171,30.1398892,25.05019305,26.02423823,0.260103561,0.189348862,0.405595208,0.380369111,0.040971263,0.035229185,0.051415996,0.050366491,1372.836551,1506.613573,1092.120978,1150.151662,0.000455295,0.000475269,0.00045219,0.000469274,0.021337651,0.02180066,0.021264751,0.021662732
Unhealthy,1.691,549.011,1927.945,8636.886,23.189,16.1981982,17.2001385,20.95238095,19.78531856,0.426400769,0.227394834,0.100964374,0.141491702,0.056565235,0.085066043,0.041536645,0.04792638,409.5662806,552.6641274,667.6602317,620.965374,0.000620311,0.000651276,0.000598157,0.000610512,0.024906052,0.025520119,0.024457258,0.024708536
Unhealthy,1.835,420.261,1675.747,11383.166,26.517,35.22908623,29.01038781,32.5006435,35.55955679,0.290316936,0.46854803,0.395415252,0.210191544,0.035173471,0.040188236,0.039032291,0.035655351,2195.58816,1604.813712,1886.333333,2319.393352,0.000450947,0.000490855,0.000465441,0.00047431,0.021235521,0.022155254,0.021574073,0.02177865
Unhealthy,1.651,368.37,1842.734,8578.148,24.199,19.65315315,19.77977839,19.51673102,20.93421053,0.158585403,0.14985653,0.17397515,0.087686058,0.0536388,0.051724563,0.053905706,0.050920823,626.6081081,640.0166205,619.2348777,688.1627424,0.000540599,0.000562074,0.000551158,0.000569507,0.023250774,0.023708092,0.023476752,0.02386435
Unhealthy,1.705,278.862,1526.32,11485.041,29.453,27.55083655,30.94736842,35.16023166,36.41274238,0.379504023,0.181569142,-0.004414255,-0.033404509,0.033523068,0.035771882,0.029429665,0.024378276,1202.256113,1591.362881,1985.545045,2010.234072,0.000413058,0.000435223,0.000409124,0.000428989,0.020323825,0.020862009,0.020226813,0.020712045
Unhealthy,1.787,630.334,1884.319,9568.996,23.662,23.77863578,21.51731302,17.75353925,20.48199446,0.020836023,0.185498472,0.361148045,0.264915166,0.044050279,0.054399113,0.072605023,0.057154022,931.9202059,793.9522161,615.7625483,719.7299169,0.000539977,0.000564951,0.000558197,0.000551763,0.023237413,0.023768701,0.023626203,0.023489627
